# --- TEST-START ---
# CONFIG_JSON: {"name":"Custom 2D Slice","mode":"custom","polarization":"vertical","sweep":{"start_ghz":2.0,"stop_ghz":18.0,"points":51,"format":"MAG","power_dbm":0.0},"grid":{"phi_step_deg":null,"theta_step_deg":null,"custom_axis":"theta","custom_angle_deg":90.0,"custom_step_deg":1.0},"plot_options":{"title":"Live Pattern","grid":false,"y_limits":[-55.0,-10.0],"do_not_modify_vna":false},"created_local":"2026-04-15 14:00:05","created_utc":"2026-04-15T18:00:05.228117Z"}
# META: vna=VNAController
# META: positioner=SerialController
# META: polarization=vertical
Phi (deg),Theta (deg),Frequency (GHz),Magnitude (dB),Phase (deg)
286.0,90.0,16.4,-68.4,95.50955134150581
286.0,90.0,16.72,-69.76,118.7089289537789
286.0,90.0,17.04,-71.13,133.79159570421743
286.0,90.0,17.36,-73.66,135.52970936018303
286.0,90.0,17.68,-72.1,172.97028298207857
286.0,90.0,18.0,-96.56,97.5856163348484
287.0,90.0,2.0,-29.23,7.856207699897733
287.0,90.0,2.32,-33.85,-152.87800135689668
287.0,90.0,2.64,-40.56,-18.584708246813893
287.0,90.0,2.96,-31.19,54.02369242183947
287.0,90.0,3.28,-40.25,160.2950131771072
287.0,90.0,3.6,-39.83,-120.44499010297817
287.0,90.0,3.92,-40.14,4.54431943100974
287.0,90.0,4.24,-45.73,112.99718890629461
287.0,90.0,4.56,-39.24,-155.20073689047265
287.0,90.0,4.88,-43.86,-42.366491299786
287.0,90.0,5.2,-43.59,47.98616060688716
287.0,90.0,5.52,-48.68,164.20629796145693
287.0,90.0,5.84,-56.12,-124.23276779760337
287.0,90.0,6.16,-59.09,83.22395626473772
287.0,90.0,6.48,-48.38,115.28936731703347
287.0,90.0,6.8,-51.64,-151.222660228703
287.0,90.0,7.12,-48.86,-37.86391271924002
287.0,90.0,7.44,-49.11,45.755739358351406
287.0,90.0,7.76,-50.04,154.7514060204473
287.0,90.0,8.08,-53.55,-61.36283268914316
287.0,90.0,8.4,-59.49,-3.6555705835391237
287.0,90.0,8.72,-54.59,122.98899384610418
287.0,90.0,9.04,-56.17,-157.71062638933276
287.0,90.0,9.36,-56.75,-49.5339575123137
287.0,90.0,9.68,-59.6,71.95452830250404
287.0,90.0,10.0,-58.82,155.00975803300526
287.0,90.0,10.32,-60.67,-117.85287894463096
287.0,90.0,10.64,-62.97,10.886945725031905
287.0,90.0,10.96,-59.58,80.77087113424278
287.0,90.0,11.28,-62.53,-179.28207157090105
287.0,90.0,11.6,-60.37,-74.04110689587093
287.0,90.0,11.92,-60.64,34.96351199840193
287.0,90.0,12.24,-61.19,99.04619108472902
287.0,90.0,12.56,-66.62,177.76867711766695
287.0,90.0,12.88,-72.57,-69.91431411854822
287.0,90.0,13.2,-66.18,60.22451251365801
287.0,90.0,13.52,-66.43,140.12203271316974
287.0,90.0,13.84,-65.61,159.25963596811664
287.0,90.0,14.16,-67.19,-109.86420381304696
287.0,90.0,14.48,-73.59,170.1154157405912
287.0,90.0,14.8,-76.04,68.3964849133715
287.0,90.0,15.12,-64.77,159.61534059481875
287.0,90.0,15.44,-72.66,-120.41108408568651
287.0,90.0,15.76,-71.67,-75.11338366935091
287.0,90.0,16.08,-73.88,41.475806811178124
287.0,90.0,16.4,-71.29,131.50571134178216
287.0,90.0,16.72,-66.2,154.02162972743642
287.0,90.0,17.04,-69.0,177.91403135366497
287.0,90.0,17.36,-72.95,-150.68127932869933
287.0,90.0,17.68,-86.15,-61.68914015852575
287.0,90.0,18.0,-77.74,127.25165112223188
288.0,90.0,2.0,-28.87,0.28245015156606035
288.0,90.0,2.32,-33.65,-145.6142534396292
288.0,90.0,2.64,-39.34,-11.31025093735535
288.0,90.0,2.96,-31.3,63.53614258296868
288.0,90.0,3.28,-39.06,169.6352074879251
288.0,90.0,3.6,-39.12,-108.92272813621196
288.0,90.0,3.92,-39.75,11.312392094163037
288.0,90.0,4.24,-46.31,119.46060067510133
288.0,90.0,4.56,-39.48,-140.9248767165561
288.0,90.0,4.88,-43.24,-30.93113221807449
288.0,90.0,5.2,-42.79,56.732374547603456
288.0,90.0,5.52,-48.24,176.00768098525057
288.0,90.0,5.84,-57.97,-119.8556384038405
288.0,90.0,6.16,-54.64,102.20863110805836
288.0,90.0,6.48,-47.66,126.01494076991474
288.0,90.0,6.8,-51.05,-127.67755239202292
288.0,90.0,7.12,-48.08,-23.46042365500772
288.0,90.0,7.44,-48.6,63.51035516451523
288.0,90.0,7.76,-50.85,164.97741156754566
288.0,90.0,8.08,-49.17,-45.12230297752981
288.0,90.0,8.4,-58.0,61.440325478042006
288.0,90.0,8.72,-51.36,152.14064731425216
288.0,90.0,9.04,-57.32,-116.44901023654056
288.0,90.0,9.36,-57.84,-11.089857611092997
288.0,90.0,9.68,-58.06,94.64159402755205
288.0,90.0,10.0,-58.01,-170.89637159906653
288.0,90.0,10.32,-59.59,-79.76189378735343
288.0,90.0,10.64,-61.82,40.82507364509113
288.0,90.0,10.96,-61.1,118.11007814820346
288.0,90.0,11.28,-60.22,-146.78350074368896
288.0,90.0,11.6,-59.82,-34.93801233884104
288.0,90.0,11.92,-59.89,59.882212424415094
288.0,90.0,12.24,-59.66,138.03042591947488
288.0,90.0,12.56,-64.28,-140.81559303969416
288.0,90.0,12.88,-72.44,-42.27246399150792
288.0,90.0,13.2,-69.01,122.28754046174723
288.0,90.0,13.52,-70.08,167.97585200576162
288.0,90.0,13.84,-65.46,-117.81320489270719
288.0,90.0,14.16,-63.63,-87.5159536375996
288.0,90.0,14.48,-77.25,-136.634774895019
288.0,90.0,14.8,-75.85,122.20155999496158
288.0,90.0,15.12,-71.95,-165.52291349507655
288.0,90.0,15.44,-71.29,-63.37550106409998
288.0,90.0,15.76,-68.22,0.735004003325739
288.0,90.0,16.08,-72.66,82.85344793186029
288.0,90.0,16.4,-70.27,155.1371662539811
288.0,90.0,16.72,-71.93,-141.65754462640686
288.0,90.0,17.04,-72.21,-109.07224732616595
288.0,90.0,17.36,-80.79,-94.1562891259399
288.0,90.0,17.68,-75.56,-102.77885829211073
288.0,90.0,18.0,-81.44,-11.827023445375787
289.0,90.0,2.0,-28.53,-8.2811963817735
289.0,90.0,2.32,-33.45,-138.8350663318554
289.0,90.0,2.64,-38.03,-7.164238210220902
289.0,90.0,2.96,-31.34,74.43256219998162
289.0,90.0,3.28,-37.92,176.91832784012212
289.0,90.0,3.6,-38.6,-96.65990857671999
289.0,90.0,3.92,-39.35,20.523624515598502
289.0,90.0,4.24,-46.54,132.68660935480457
289.0,90.0,4.56,-39.46,-121.68646280403068
289.0,90.0,4.88,-43.18,-17.809685389819347
289.0,90.0,5.2,-42.04,72.59399974812744
289.0,90.0,5.52,-48.14,-170.8443954368941
289.0,90.0,5.84,-65.91,-89.10678359624771
289.0,90.0,6.16,-51.42,116.8360623001399
289.0,90.0,6.48,-48.04,143.1932660142882
289.0,90.0,6.8,-49.8,-102.07228734468502
289.0,90.0,7.12,-48.91,-0.641891811855255
289.0,90.0,7.44,-48.57,77.05952677274952
289.0,90.0,7.76,-52.09,-170.75376458633033
289.0,90.0,8.08,-48.11,-43.287559297667144
289.0,90.0,8.4,-52.53,88.13441515329713
289.0,90.0,8.72,-50.84,177.21642959211312
289.0,90.0,9.04,-56.65,-76.02592261705598
289.0,90.0,9.36,-57.26,17.122137330657285
289.0,90.0,9.68,-58.16,116.96287414825824
289.0,90.0,10.0,-59.09,-145.37780568478684
289.0,90.0,10.32,-61.64,-57.22108867835221
289.0,90.0,10.64,-63.44,62.17992355577051
289.0,90.0,10.96,-58.71,153.96619679115608
289.0,90.0,11.28,-61.41,-115.11982681912173
289.0,90.0,11.6,-61.89,12.707037518891696
289.0,90.0,11.92,-59.93,110.81893304255613
289.0,90.0,12.24,-60.08,152.1325631968033
289.0,90.0,12.56,-65.92,-77.92603098721627
289.0,90.0,12.88,-71.01,25.835272100065445
289.0,90.0,13.2,-68.48,113.35026313391509
289.0,90.0,13.52,-68.65,178.08211303752228
289.0,90.0,13.84,-66.0,-69.12036715326512
289.0,90.0,14.16,-64.21,-15.991808875837078
289.0,90.0,14.48,-73.21,-153.97200171569023
289.0,90.0,14.8,-68.76,-85.84582430916997
289.0,90.0,15.12,-66.24,-115.2171320443494
289.0,90.0,15.44,-66.92,-41.723430720542765
289.0,90.0,15.76,-69.35,74.26069640547517
289.0,90.0,16.08,-74.44,116.69537317823365
289.0,90.0,16.4,-72.21,-143.08109206610203
289.0,90.0,16.72,-68.16,-80.40075694367256
289.0,90.0,17.04,-68.11,-69.8024143118526
289.0,90.0,17.36,-72.52,-59.468248004688846
289.0,90.0,17.68,-71.84,96.31199905156141
289.0,90.0,18.0,-72.63,166.9990691909317
290.0,90.0,2.0,-28.06,-14.696056482154061
290.0,90.0,2.32,-33.27,-132.0383382617054
290.0,90.0,2.64,-37.24,-1.1463215793851973
290.0,90.0,2.96,-31.3,85.24563405908914
290.0,90.0,3.28,-37.22,-177.12746739455585
290.0,90.0,3.6,-38.04,-87.76723856103031
290.0,90.0,3.92,-39.03,30.3877477491369
290.0,90.0,4.24,-47.03,143.30765712492763
290.0,90.0,4.56,-38.78,-102.59708474200242
290.0,90.0,4.88,-43.37,-5.153983816620089
290.0,90.0,5.2,-41.75,85.23891392886193
290.0,90.0,5.52,-48.43,-155.87656581276167
290.0,90.0,5.84,-61.48,32.0808349348107
290.0,90.0,6.16,-50.67,119.46517651807832
290.0,90.0,6.48,-48.42,163.18702484818982
290.0,90.0,6.8,-48.52,-81.27834945247461
290.0,90.0,7.12,-48.94,25.25997037188504
290.0,90.0,7.44,-49.79,90.85189559517066
290.0,90.0,7.76,-52.56,-138.91408839273475
290.0,90.0,8.08,-48.77,-34.79523222848057
290.0,90.0,8.4,-49.82,100.31306374915295
290.0,90.0,8.72,-48.71,-165.1032591449256
290.0,90.0,9.04,-54.1,-47.710185550739965
290.0,90.0,9.36,-55.63,49.491966729667055
290.0,90.0,9.68,-59.22,159.44094037758506
290.0,90.0,10.0,-59.62,-124.52017511109013
290.0,90.0,10.32,-61.35,-20.624227036607287
290.0,90.0,10.64,-59.38,114.12087252256653
290.0,90.0,10.96,-59.47,-179.1393350251178
290.0,90.0,11.28,-63.53,-60.699547612558135
290.0,90.0,11.6,-60.36,46.908990465552
290.0,90.0,11.92,-58.64,135.681380755496
290.0,90.0,12.24,-62.08,-152.86653274633562
290.0,90.0,12.56,-63.86,-39.74103630335826
290.0,90.0,12.88,-79.74,51.34909196691136
290.0,90.0,13.2,-63.53,162.89160492831311
290.0,90.0,13.52,-66.1,-129.36699253736248
290.0,90.0,13.84,-65.36,-13.727330904839446
290.0,90.0,14.16,-63.45,18.860956025067992
290.0,90.0,14.48,-72.97,-0.6412849634305765
290.0,90.0,14.8,-71.87,-122.5038542210481
290.0,90.0,15.12,-65.19,-50.198963268803446
290.0,90.0,15.44,-65.4,33.11958893211268
290.0,90.0,15.76,-64.87,98.24783851879353
290.0,90.0,16.08,-69.8,-173.73196872176285
290.0,90.0,16.4,-73.76,-60.334734712927606
290.0,90.0,16.72,-69.21,-71.26804793799367
290.0,90.0,17.04,-68.34,-65.83369747782442
290.0,90.0,17.36,-69.6,37.63433267310856
290.0,90.0,17.68,-76.93,67.67667021481746
290.0,90.0,18.0,-71.99,89.60261232974106
291.0,90.0,2.0,-27.51,-22.32280393492908
291.0,90.0,2.32,-33.32,-123.74392870496693
291.0,90.0,2.64,-36.48,3.483016397525915
291.0,90.0,2.96,-31.0,96.9906273379104
291.0,90.0,3.28,-36.81,-170.951326352109
291.0,90.0,3.6,-37.5,-77.88687266091048
291.0,90.0,3.92,-38.99,40.76471112315943
291.0,90.0,4.24,-47.52,159.60240562593393
291.0,90.0,4.56,-37.92,-88.8452523047372
291.0,90.0,4.88,-43.45,12.269742249157012
291.0,90.0,5.2,-41.81,97.88293157134706
291.0,90.0,5.52,-49.05,-133.12340184931224
291.0,90.0,5.84,-53.16,38.28333843727691
291.0,90.0,6.16,-50.51,124.83551320835194
291.0,90.0,6.48,-48.36,-175.6360476819624
291.0,90.0,6.8,-47.92,-65.5424809900031
291.0,90.0,7.12,-48.61,52.49701097942274
291.0,90.0,7.44,-52.68,110.41685624287048
291.0,90.0,7.76,-51.31,-114.18225973406106
291.0,90.0,8.08,-50.16,-23.11119453610354
291.0,90.0,8.4,-50.24,104.31403223875118
291.0,90.0,8.72,-48.48,-148.3648881136521
291.0,90.0,9.04,-53.69,-38.192118879660654
291.0,90.0,9.36,-53.52,77.15909858553962
291.0,90.0,9.68,-57.42,-179.82067860785776
291.0,90.0,10.0,-61.26,-73.81038948301752
291.0,90.0,10.32,-63.48,4.038910851742911
291.0,90.0,10.64,-57.47,140.24021778126522
291.0,90.0,10.96,-62.99,-151.44809621071144
291.0,90.0,11.28,-59.88,-25.402346484204724
291.0,90.0,11.6,-62.74,72.16740645984558
291.0,90.0,11.92,-59.04,159.52366178158965
291.0,90.0,12.24,-61.99,-104.80998440715575
291.0,90.0,12.56,-66.98,-32.27821169208703
291.0,90.0,12.88,-68.94,108.38230846875514
291.0,90.0,13.2,-67.21,-139.3495137164026
291.0,90.0,13.52,-64.08,-88.68151959637866
291.0,90.0,13.84,-63.52,9.741567213551841
291.0,90.0,14.16,-65.62,48.6613080884489
291.0,90.0,14.48,-75.9,25.635760687418948
291.0,90.0,14.8,-70.49,-99.72901734427383
291.0,90.0,15.12,-66.33,1.4539088620720284
291.0,90.0,15.44,-67.78,79.78937099477108
291.0,90.0,15.76,-67.7,96.45345186348538
291.0,90.0,16.08,-68.53,178.0337093371422
291.0,90.0,16.4,-76.93,-40.863130291937416
291.0,90.0,16.72,-65.55,26.422554476192758
291.0,90.0,17.04,-70.11,45.580648076091734
291.0,90.0,17.36,-66.0,118.38999873571055
291.0,90.0,17.68,-72.72,154.24861720841713
291.0,90.0,18.0,-71.93,47.63094457266195
292.0,90.0,2.0,-26.92,-28.19764118716259
292.0,90.0,2.32,-33.18,-115.24905479567374
292.0,90.0,2.64,-35.95,7.736127371734665
292.0,90.0,2.96,-30.6,108.00340885251602
292.0,90.0,3.28,-36.47,-165.04426636502262
292.0,90.0,3.6,-37.41,-69.33476707237323
292.0,90.0,3.92,-38.82,51.93786072967506
292.0,90.0,4.24,-47.61,176.27140841999207
292.0,90.0,4.56,-37.18,-78.199802202906
292.0,90.0,4.88,-43.73,28.81872776979971
292.0,90.0,5.2,-42.11,112.1702524034609
292.0,90.0,5.52,-48.5,-115.12257635430517
292.0,90.0,5.84,-49.88,40.82702745633218
292.0,90.0,6.16,-50.83,135.4942429458037
292.0,90.0,6.48,-47.99,-152.2964938777903
292.0,90.0,6.8,-48.12,-47.23674266944515
292.0,90.0,7.12,-47.24,74.21174081543474
292.0,90.0,7.44,-52.44,164.48835135572224
292.0,90.0,7.76,-51.27,-96.44223762979549
292.0,90.0,8.08,-52.54,16.164169758704237
292.0,90.0,8.4,-52.04,111.12048724652286
292.0,90.0,8.72,-48.84,-130.0551396835648
292.0,90.0,9.04,-53.62,-13.745710213483187
292.0,90.0,9.36,-53.28,92.13658110436212
292.0,90.0,9.68,-56.7,-155.2671605653939
292.0,90.0,10.0,-60.47,-45.841109904492285
292.0,90.0,10.32,-63.98,58.07576912528889
292.0,90.0,10.64,-57.53,163.85752025701984
292.0,90.0,10.96,-59.95,-107.93527258118985
292.0,90.0,11.28,-59.56,16.280777674349515
292.0,90.0,11.6,-59.47,111.71892012276346
292.0,90.0,11.92,-57.96,-166.64810186821487
292.0,90.0,12.24,-58.03,-72.96782801139794
292.0,90.0,12.56,-65.78,29.708229390977106
292.0,90.0,12.88,-70.31,104.0029216453918
292.0,90.0,13.2,-70.59,-151.58866397395778
292.0,90.0,13.52,-67.51,-23.252588991276767
292.0,90.0,13.84,-64.79,65.80922060520706
292.0,90.0,14.16,-66.62,120.09442201884977
292.0,90.0,14.48,-65.96,44.54870176432946
292.0,90.0,14.8,-70.73,-35.01645128502146
292.0,90.0,15.12,-65.08,41.09690288882847
292.0,90.0,15.44,-65.88,114.39156927864565
292.0,90.0,15.76,-64.36,179.93754781532925
292.0,90.0,16.08,-68.12,-145.07717513042292
292.0,90.0,16.4,-71.86,76.28713623194066
292.0,90.0,16.72,-65.41,72.53738058591709
292.0,90.0,17.04,-70.67,103.35762897191465
292.0,90.0,17.36,-67.11,142.71971406548792
292.0,90.0,17.68,-77.69,169.1436203169692
292.0,90.0,18.0,-75.16,133.27289447174314
293.0,90.0,2.0,-26.33,-34.48501883747295
293.0,90.0,2.32,-33.08,-106.19084971567847
293.0,90.0,2.64,-35.28,12.502361490620098
293.0,90.0,2.96,-30.07,117.82027500227505
293.0,90.0,3.28,-36.38,-157.45667667930994
293.0,90.0,3.6,-37.17,-58.99971394042378
293.0,90.0,3.92,-38.48,65.48903698299385
293.0,90.0,4.24,-46.92,-169.03265374235883
293.0,90.0,4.56,-36.79,-69.63336557349322
293.0,90.0,4.88,-43.79,47.36322039906059
293.0,90.0,5.2,-42.56,128.5268781516392
293.0,90.0,5.52,-47.39,-98.3725935949203
293.0,90.0,5.84,-47.52,40.97959972916666
293.0,90.0,6.16,-51.88,146.88263259878568
293.0,90.0,6.48,-47.63,-133.0712520496909
293.0,90.0,6.8,-48.36,-29.519948743374233
293.0,90.0,7.12,-46.39,93.04510727071727
293.0,90.0,7.44,-49.88,-161.1613121200077
293.0,90.0,7.76,-51.55,-68.80466443075814
293.0,90.0,8.08,-51.81,49.95654658200967
293.0,90.0,8.4,-55.49,151.55313920676875
293.0,90.0,8.72,-50.29,-108.78841213644694
293.0,90.0,9.04,-52.7,7.895432030468467
293.0,90.0,9.36,-54.05,113.38316903143134
293.0,90.0,9.68,-56.22,-129.69067174684102
293.0,90.0,10.0,-57.38,-7.5139866296879365
293.0,90.0,10.32,-59.22,74.0259118968271
293.0,90.0,10.64,-57.73,-179.59412719147682
293.0,90.0,10.96,-58.9,-83.2895698562293
293.0,90.0,11.28,-58.02,37.07980899669629
293.0,90.0,11.6,-58.81,142.54330384285828
293.0,90.0,11.92,-59.73,-129.5769366032769
293.0,90.0,12.24,-58.89,-30.603441853527602
293.0,90.0,12.56,-66.72,69.73801666672615
293.0,90.0,12.88,-68.3,175.73974679505957
293.0,90.0,13.2,-71.58,-47.79559458188717
293.0,90.0,13.52,-68.61,2.626520330004679
293.0,90.0,13.84,-62.33,74.57058513266232
293.0,90.0,14.16,-62.07,170.43853879119266
293.0,90.0,14.48,-75.09,86.71490776732387
293.0,90.0,14.8,-72.15,-45.21432618220255
293.0,90.0,15.12,-60.41,86.85771224852064
293.0,90.0,15.44,-65.51,163.68074238981143
293.0,90.0,15.76,-63.39,-127.48121373938247
293.0,90.0,16.08,-69.68,-34.841862442830966
293.0,90.0,16.4,-85.65,168.12219973859706
293.0,90.0,16.72,-69.23,111.02689004315182
293.0,90.0,17.04,-70.54,160.57970294829084
293.0,90.0,17.36,-74.41,-174.3825638427162
293.0,90.0,17.68,-72.38,-41.685907957655445
293.0,90.0,18.0,-71.89,74.71912652890927
294.0,90.0,2.0,-25.85,-39.11135357931745
294.0,90.0,2.32,-32.78,-96.98056698105162
294.0,90.0,2.64,-34.96,17.072665529922208
294.0,90.0,2.96,-29.5,127.43777732882407
294.0,90.0,3.28,-36.33,-148.23263623223747
294.0,90.0,3.6,-36.92,-45.606525878740854
294.0,90.0,3.92,-37.94,77.87162417198843
294.0,90.0,4.24,-46.6,-153.4905129216913
294.0,90.0,4.56,-36.96,-61.21497372797196
294.0,90.0,4.88,-43.16,65.25599143940708
294.0,90.0,5.2,-42.43,149.83516949105936
294.0,90.0,5.52,-46.44,-82.68982483080369
294.0,90.0,5.84,-46.64,40.871118814107554
294.0,90.0,6.16,-53.26,171.42743382368917
294.0,90.0,6.48,-47.01,-114.19928549470015
294.0,90.0,6.8,-48.65,-15.616976154902678
294.0,90.0,7.12,-45.71,111.64185191665129
294.0,90.0,7.44,-47.52,-145.36212758413293
294.0,90.0,7.76,-51.53,-38.7482361891141
294.0,90.0,8.08,-49.65,80.3677978529696
294.0,90.0,8.4,-53.85,-170.42055726272025
294.0,90.0,8.72,-50.96,-78.00862256389989
294.0,90.0,9.04,-53.38,24.875275510917323
294.0,90.0,9.36,-55.23,142.4314943852554
294.0,90.0,9.68,-55.6,-119.648485370509
294.0,90.0,10.0,-56.77,23.126559314354694
294.0,90.0,10.32,-58.88,93.37652290794797
294.0,90.0,10.64,-59.26,-137.15516327380942
294.0,90.0,10.96,-57.97,-51.39851945635963
294.0,90.0,11.28,-57.97,57.44576584535077
294.0,90.0,11.6,-57.91,172.73250581275545
294.0,90.0,11.92,-59.36,-90.45725112184816
294.0,90.0,12.24,-62.51,-3.2910415209548085
294.0,90.0,12.56,-63.76,107.97380386421659
294.0,90.0,12.88,-64.74,-163.24306042693414
294.0,90.0,13.2,-65.53,-47.74727166757045
294.0,90.0,13.52,-63.88,53.46228127058197
294.0,90.0,13.84,-63.86,136.6146209953861
294.0,90.0,14.16,-64.61,-162.26705129486655
294.0,90.0,14.48,-72.38,139.17733302137077
294.0,90.0,14.8,-77.95,-9.19169721064205
294.0,90.0,15.12,-63.04,124.2453218786674
294.0,90.0,15.44,-63.71,-156.445013927453
294.0,90.0,15.76,-66.33,-105.71692648302215
294.0,90.0,16.08,-66.88,-31.577483431563596
294.0,90.0,16.4,-72.45,141.42542582265796
294.0,90.0,16.72,-64.18,162.01825837640513
294.0,90.0,17.04,-68.03,-155.92266996947274
294.0,90.0,17.36,-67.86,-125.08172196943188
294.0,90.0,17.68,-73.56,41.229328567856584
294.0,90.0,18.0,-74.69,104.22987160655194
295.0,90.0,2.0,-25.41,-44.333252318012384
295.0,90.0,2.32,-32.36,-87.64494322423339
295.0,90.0,2.64,-34.61,21.9748728377564
295.0,90.0,2.96,-28.97,134.87508860060848
295.0,90.0,3.28,-36.22,-139.60079558353632
295.0,90.0,3.6,-36.45,-35.252120052832645
295.0,90.0,3.92,-37.2,88.95212256529527
295.0,90.0,4.24,-45.39,-142.87662265601983
295.0,90.0,4.56,-37.61,-48.35884090880016
295.0,90.0,4.88,-42.38,81.16204244391497
295.0,90.0,5.2,-42.08,168.77141889782771
295.0,90.0,5.52,-45.54,-72.06552761237705
295.0,90.0,5.84,-46.65,45.489481761554806
295.0,90.0,6.16,-53.9,-163.62490914369715
295.0,90.0,6.48,-47.39,-93.45414287258558
295.0,90.0,6.8,-48.17,12.276891800765478
295.0,90.0,7.12,-45.62,132.1955969346532
295.0,90.0,7.44,-46.01,-131.9784888475303
295.0,90.0,7.76,-51.23,-14.69075258920108
295.0,90.0,8.08,-49.06,101.94014026426774
295.0,90.0,8.4,-51.14,-146.79528051112555
295.0,90.0,8.72,-49.88,-40.46066325321935
295.0,90.0,9.04,-53.43,63.021055458407176
295.0,90.0,9.36,-54.25,-176.23522793524444
295.0,90.0,9.68,-57.25,-94.9373081305119
295.0,90.0,10.0,-55.14,55.556319231825164
295.0,90.0,10.32,-59.42,108.10371478493592
295.0,90.0,10.64,-56.45,-116.33650597419073
295.0,90.0,10.96,-58.69,-19.655956992799876
295.0,90.0,11.28,-59.56,89.05682375956074
295.0,90.0,11.6,-60.21,-169.9158361813647
295.0,90.0,11.92,-59.53,-49.846169484437375
295.0,90.0,12.24,-60.99,27.78743283308826
295.0,90.0,12.56,-62.12,130.5623272980233
295.0,90.0,12.88,-66.55,-117.82172198450687
295.0,90.0,13.2,-67.52,0.30259102445134833
295.0,90.0,13.52,-65.43,105.77620064080057
295.0,90.0,13.84,-63.31,146.10852550604983
295.0,90.0,14.16,-62.07,-147.45942768046794
295.0,90.0,14.48,-71.97,149.86665450290837
295.0,90.0,14.8,-69.86,154.4696101384646
295.0,90.0,15.12,-62.46,166.30413886890966
295.0,90.0,15.44,-65.67,-125.03101488490522
295.0,90.0,15.76,-65.92,-69.11577832884653
295.0,90.0,16.08,-68.2,-4.556381901942601
295.0,90.0,16.4,-76.95,149.79651547292696
295.0,90.0,16.72,-64.68,-153.62381499240763
295.0,90.0,17.04,-64.6,-113.69262848688554
295.0,90.0,17.36,-72.89,-17.52109953144826
295.0,90.0,17.68,-74.38,104.58080288467089
295.0,90.0,18.0,-71.51,89.38679427938062
296.0,90.0,2.0,-24.88,-48.862692008773834
296.0,90.0,2.32,-31.81,-77.21827044523154
296.0,90.0,2.64,-34.33,29.02636970468469
296.0,90.0,2.96,-28.48,142.98249138276918
296.0,90.0,3.28,-35.97,-128.7372251847288
296.0,90.0,3.6,-35.95,-24.003975699948295
296.0,90.0,3.92,-36.41,99.28064721292202
296.0,90.0,4.24,-44.72,-129.51966444488613
296.0,90.0,4.56,-38.11,-30.92924431836726
296.0,90.0,4.88,-41.42,98.88798701532697
296.0,90.0,5.2,-40.8,-172.94921196713298
296.0,90.0,5.52,-45.29,-62.41315289657923
296.0,90.0,5.84,-47.18,51.10403959022683
296.0,90.0,6.16,-52.92,-141.75287377411308
296.0,90.0,6.48,-46.92,-77.20036805169309
296.0,90.0,6.8,-48.18,31.024444960923155
296.0,90.0,7.12,-45.5,147.71098966508657
296.0,90.0,7.44,-46.04,-119.7538393350948
296.0,90.0,7.76,-51.01,3.3307317524389894
296.0,90.0,8.08,-48.0,125.66725420879077
296.0,90.0,8.4,-50.16,-129.10818466328587
296.0,90.0,8.72,-48.41,-15.337706192492277
296.0,90.0,9.04,-51.74,92.98332412904603
296.0,90.0,9.36,-52.79,-145.34825582024504
296.0,90.0,9.68,-58.02,-39.11186145057707
296.0,90.0,10.0,-54.92,78.38813275228439
296.0,90.0,10.32,-61.48,142.00426563890474
296.0,90.0,10.64,-58.54,-97.55737673792973
296.0,90.0,10.96,-59.32,10.074245117512378
296.0,90.0,11.28,-61.7,128.55877403497334
296.0,90.0,11.6,-59.01,-124.73044139320278
296.0,90.0,11.92,-58.62,-17.730163662049186
296.0,90.0,12.24,-60.54,62.211617429714174
296.0,90.0,12.56,-61.68,159.32961157484633
296.0,90.0,12.88,-64.27,-81.83910819921684
296.0,90.0,13.2,-63.66,50.11233894038819
296.0,90.0,13.52,-63.93,117.26406480273315
296.0,90.0,13.84,-65.38,168.40315367023874
296.0,90.0,14.16,-64.86,-83.2335772985004
296.0,90.0,14.48,-69.96,177.70296697147356
296.0,90.0,14.8,-68.99,168.14401720979978
296.0,90.0,15.12,-61.15,-148.0306746532392
296.0,90.0,15.44,-62.5,-85.95046495405968
296.0,90.0,15.76,-62.78,-5.018505150582296
296.0,90.0,16.08,-66.99,47.83615734107201
296.0,90.0,16.4,-73.12,149.59643000708968
296.0,90.0,16.72,-67.65,-137.9166378891571
296.0,90.0,17.04,-69.52,-84.36284854806367
296.0,90.0,17.36,-82.16,69.15260610522425
296.0,90.0,17.68,-75.63,112.37176421006143
296.0,90.0,18.0,-76.73,-164.57660507144325
297.0,90.0,2.0,-24.52,-52.42241121222193
297.0,90.0,2.32,-31.19,-68.88490044713465
297.0,90.0,2.64,-34.05,35.61135014807064
297.0,90.0,2.96,-28.14,150.2251380914245
297.0,90.0,3.28,-35.57,-119.05182132439232
297.0,90.0,3.6,-35.26,-13.98442711085465
297.0,90.0,3.92,-35.85,108.31915248918646
297.0,90.0,4.24,-43.69,-119.6779421799673
297.0,90.0,4.56,-38.03,-10.671675978678046
297.0,90.0,4.88,-40.46,113.20710839347566
297.0,90.0,5.2,-39.6,-157.69814293338834
297.0,90.0,5.52,-45.78,-44.13954347125128
297.0,90.0,5.84,-48.07,59.676721941027914
297.0,90.0,6.16,-51.92,-133.1059865526652
297.0,90.0,6.48,-46.62,-52.99668741845995
297.0,90.0,6.8,-47.91,52.78004037196153
297.0,90.0,7.12,-45.91,167.84520041361097
297.0,90.0,7.44,-46.4,-103.31271977967178
297.0,90.0,7.76,-49.83,25.823364696055048
297.0,90.0,8.08,-47.81,146.74756258650788
