# --- TEST-START ---
# CONFIG_JSON: {"name":"Custom 2D Slice","mode":"custom","polarization":"vertical","sweep":{"start_ghz":2.0,"stop_ghz":18.0,"points":51,"format":"MAG","power_dbm":0.0},"grid":{"phi_step_deg":null,"theta_step_deg":null,"custom_axis":"theta","custom_angle_deg":90.0,"custom_step_deg":1.0},"plot_options":{"title":"Live Pattern","grid":false,"y_limits":[-55.0,-15.0],"do_not_modify_vna":false},"created_local":"2026-04-15 14:29:37","created_utc":"2026-04-15T18:29:37.172108Z"}
# META: vna=VNAController
# META: positioner=SerialController
# META: polarization=vertical
Phi (deg),Theta (deg),Frequency (GHz),Magnitude (dB),Phase (deg)
322.0,90.0,6.8,-41.0,-123.9664341249104
322.0,90.0,7.12,-43.31,-36.60247966371109
322.0,90.0,7.44,-49.7,28.829547788915416
322.0,90.0,7.76,-53.36,134.6301466741408
322.0,90.0,8.08,-46.78,-121.75567411800071
322.0,90.0,8.4,-53.69,-99.26047528030631
322.0,90.0,8.72,-54.83,16.138620055101836
322.0,90.0,9.04,-49.68,62.81895705028341
322.0,90.0,9.36,-52.68,178.66564873460553
322.0,90.0,9.68,-48.89,-131.49970259825122
322.0,90.0,10.0,-51.67,-37.52621177367294
322.0,90.0,10.32,-53.85,32.61556555626606
322.0,90.0,10.64,-50.18,160.88991424018943
322.0,90.0,10.96,-50.32,-125.97767313961198
322.0,90.0,11.28,-49.29,-65.08087713422331
322.0,90.0,11.6,-52.26,38.08331509346251
322.0,90.0,11.92,-50.32,88.67073746750631
322.0,90.0,12.24,-54.0,175.00454470156478
322.0,90.0,12.56,-57.29,-94.85006252821547
322.0,90.0,12.88,-58.63,-48.59608063682044
322.0,90.0,13.2,-55.0,43.0802539143793
322.0,90.0,13.52,-56.98,90.9171034341754
322.0,90.0,13.84,-56.84,148.8372438743663
322.0,90.0,14.16,-55.16,-141.24036961795238
322.0,90.0,14.48,-59.06,116.96897825524822
322.0,90.0,14.8,-54.17,4.219115427771862
322.0,90.0,15.12,-56.66,53.73225281769595
322.0,90.0,15.44,-57.44,91.72460712126426
322.0,90.0,15.76,-58.16,149.53143272903256
322.0,90.0,16.08,-64.76,-162.07460778242046
322.0,90.0,16.4,-68.82,-66.34036492194112
322.0,90.0,16.72,-66.29,-31.378478109723265
322.0,90.0,17.04,-67.24,-5.893428989593116
322.0,90.0,17.36,-67.35,80.72044246819334
322.0,90.0,17.68,-78.58,86.3966027437919
322.0,90.0,18.0,-69.22,-173.6071468781774
323.0,90.0,2.0,-17.98,82.48271077327581
323.0,90.0,2.32,-21.25,89.70901056510273
323.0,90.0,2.64,-23.29,167.3618179552357
323.0,90.0,2.96,-22.11,-115.53431211507234
323.0,90.0,3.28,-25.36,-54.079785360360624
323.0,90.0,3.6,-25.25,30.025412419136234
323.0,90.0,3.92,-24.98,124.85967939346845
323.0,90.0,4.24,-27.57,-157.08802415521254
323.0,90.0,4.56,-26.25,-68.65162802784786
323.0,90.0,4.88,-27.6,27.02957886076199
323.0,90.0,5.2,-28.59,105.69148364179219
323.0,90.0,5.52,-32.53,-153.01202549519712
323.0,90.0,5.84,-35.35,-53.6703810580755
323.0,90.0,6.16,-35.92,34.856362083394195
323.0,90.0,6.48,-38.98,140.22185771753388
323.0,90.0,6.8,-40.5,-124.22352488678995
323.0,90.0,7.12,-42.81,-34.55573049289251
323.0,90.0,7.44,-48.82,42.122869844110745
323.0,90.0,7.76,-51.72,147.46715381068827
323.0,90.0,8.08,-45.85,-115.04652125346459
323.0,90.0,8.4,-55.27,-89.22521405053531
323.0,90.0,8.72,-57.25,27.36011931952851
323.0,90.0,9.04,-50.97,63.24360813299543
323.0,90.0,9.36,-56.74,-175.090657822699
323.0,90.0,9.68,-50.42,-135.82772590557764
323.0,90.0,10.0,-53.53,-41.445221891160784
323.0,90.0,10.32,-54.69,26.891503420967783
323.0,90.0,10.64,-50.38,162.50768677549576
323.0,90.0,10.96,-51.7,-130.2435044397814
323.0,90.0,11.28,-49.66,-64.61640625486545
323.0,90.0,11.6,-51.46,36.45851850563813
323.0,90.0,11.92,-50.92,87.85895276711653
323.0,90.0,12.24,-53.9,-175.2880838953659
323.0,90.0,12.56,-53.25,-100.90000480811482
323.0,90.0,12.88,-57.09,-42.9987932520505
323.0,90.0,13.2,-54.58,49.0899159597626
323.0,90.0,13.52,-56.7,97.53780707494057
323.0,90.0,13.84,-55.51,153.4561188553518
323.0,90.0,14.16,-54.9,-154.3510491823885
323.0,90.0,14.48,-60.13,109.69092115952127
323.0,90.0,14.8,-54.16,-3.9131833323676752
323.0,90.0,15.12,-55.53,51.949664958871665
323.0,90.0,15.44,-56.49,92.62332330045109
323.0,90.0,15.76,-57.72,128.13279371475184
323.0,90.0,16.08,-60.27,173.04215576161047
323.0,90.0,16.4,-68.4,-80.56895082409845
323.0,90.0,16.72,-64.44,-65.97598912694644
323.0,90.0,17.04,-73.12,29.270156492109898
323.0,90.0,17.36,-66.63,67.34101698989328
323.0,90.0,17.68,-71.12,125.57521249045189
323.0,90.0,18.0,-66.6,-129.69106079180145
324.0,90.0,2.0,-17.75,81.80634250675318
324.0,90.0,2.32,-21.04,89.25491563251205
324.0,90.0,2.64,-22.97,166.1342116029186
324.0,90.0,2.96,-22.1,-117.39638302037878
324.0,90.0,3.28,-25.12,-55.38044692751252
324.0,90.0,3.6,-24.83,29.978876244422835
324.0,90.0,3.92,-24.52,123.75298879713802
324.0,90.0,4.24,-27.06,-158.36067392305876
324.0,90.0,4.56,-25.85,-70.0879436401029
324.0,90.0,4.88,-27.0,24.626189305223487
324.0,90.0,5.2,-28.07,103.65119605226276
324.0,90.0,5.52,-31.92,-155.44791221369243
324.0,90.0,5.84,-34.52,-55.57138214251771
324.0,90.0,6.16,-35.09,32.732409639114614
324.0,90.0,6.48,-38.48,138.46491652176312
324.0,90.0,6.8,-40.11,-122.36235206828724
324.0,90.0,7.12,-42.08,-33.00902573203845
324.0,90.0,7.44,-47.41,55.124143463968345
324.0,90.0,7.76,-48.74,156.40305169448555
324.0,90.0,8.08,-45.11,-108.75504986395077
324.0,90.0,8.4,-56.49,-86.21448250251544
324.0,90.0,8.72,-58.72,40.130592544250966
324.0,90.0,9.04,-53.09,58.23043175829103
324.0,90.0,9.36,-63.01,-156.99771007079937
324.0,90.0,9.68,-51.13,-143.6979587174886
324.0,90.0,10.0,-56.27,-50.11202156571315
324.0,90.0,10.32,-55.13,12.952634216439042
324.0,90.0,10.64,-51.09,159.90514696137288
324.0,90.0,10.96,-52.3,-128.01067483181873
324.0,90.0,11.28,-50.72,-63.74445311252685
324.0,90.0,11.6,-51.67,37.397797236889865
324.0,90.0,11.92,-50.7,93.39383267114458
324.0,90.0,12.24,-52.83,-178.00130219648761
324.0,90.0,12.56,-52.28,-105.1668448581972
324.0,90.0,12.88,-57.62,-48.917595968320015
324.0,90.0,13.2,-53.6,41.961995926580514
324.0,90.0,13.52,-55.12,93.62920347607913
324.0,90.0,13.84,-54.09,158.3412421569187
324.0,90.0,14.16,-54.3,-155.9985276594241
324.0,90.0,14.48,-59.46,110.04803081639673
324.0,90.0,14.8,-53.76,1.5025257979928786
324.0,90.0,15.12,-55.69,48.52405849339133
324.0,90.0,15.44,-55.89,77.59715600240743
324.0,90.0,15.76,-55.48,131.91969236287866
324.0,90.0,16.08,-58.96,175.3679176161002
324.0,90.0,16.4,-65.79,-139.26318057702525
324.0,90.0,16.72,-68.67,-83.74174689430717
324.0,90.0,17.04,-67.48,-24.23163414308785
324.0,90.0,17.36,-71.62,56.386081428127014
324.0,90.0,17.68,-83.62,121.98480687348463
324.0,90.0,18.0,-87.16,-24.267948957065226
325.0,90.0,2.0,-17.52,80.99419440991271
325.0,90.0,2.32,-20.82,89.01394432965571
325.0,90.0,2.64,-22.71,165.57582431452295
325.0,90.0,2.96,-22.05,-118.70770694861245
325.0,90.0,3.28,-24.86,-56.215726505548744
325.0,90.0,3.6,-24.41,29.58984542646801
325.0,90.0,3.92,-24.12,123.20106549485146
325.0,90.0,4.24,-26.57,-159.05178363876192
325.0,90.0,4.56,-25.47,-70.51168259614742
325.0,90.0,4.88,-26.4,22.733938549609555
325.0,90.0,5.2,-27.5,102.34744271435903
325.0,90.0,5.52,-31.31,-156.14157067751012
325.0,90.0,5.84,-33.8,-57.74841222414843
325.0,90.0,6.16,-34.25,31.39353410732879
325.0,90.0,6.48,-37.94,136.74177469157434
325.0,90.0,6.8,-39.44,-119.753975523352
325.0,90.0,7.12,-41.08,-30.41125438938196
325.0,90.0,7.44,-45.96,64.37662977018611
325.0,90.0,7.76,-46.27,160.80825992856526
325.0,90.0,8.08,-44.13,-102.31007250330583
325.0,90.0,8.4,-56.53,-74.30774491179325
325.0,90.0,8.72,-58.2,35.434116162468015
325.0,90.0,9.04,-56.36,43.59533740985001
325.0,90.0,9.36,-64.5,-88.81270710007686
325.0,90.0,9.68,-54.11,-155.49970463293775
325.0,90.0,10.0,-61.22,-87.88045744214418
325.0,90.0,10.32,-56.13,17.8296120497995
325.0,90.0,10.64,-52.9,160.03186052755822
325.0,90.0,10.96,-54.34,-127.07138859585079
325.0,90.0,11.28,-50.92,-63.00650628687262
325.0,90.0,11.6,-50.9,32.67617143731218
325.0,90.0,11.92,-49.98,92.50239474279788
325.0,90.0,12.24,-51.76,177.92070165652046
325.0,90.0,12.56,-52.35,-110.50405936847197
325.0,90.0,12.88,-56.88,-51.85062008169072
325.0,90.0,13.2,-52.92,33.2823234955856
325.0,90.0,13.52,-54.61,95.86050464214375
325.0,90.0,13.84,-54.44,146.22471785176288
325.0,90.0,14.16,-53.35,-157.9244564749867
325.0,90.0,14.48,-58.79,109.40712155212874
325.0,90.0,14.8,-52.74,-0.34288392380121535
325.0,90.0,15.12,-54.01,37.74470983970571
325.0,90.0,15.44,-54.71,71.59952152317238
325.0,90.0,15.76,-55.22,127.57357517038017
325.0,90.0,16.08,-57.1,162.653963580321
325.0,90.0,16.4,-64.92,-148.62144207042573
325.0,90.0,16.72,-70.44,-96.88977958355146
325.0,90.0,17.04,-65.8,-25.107097749764907
325.0,90.0,17.36,-72.91,29.483684886110552
325.0,90.0,17.68,-72.81,147.77300768954927
325.0,90.0,18.0,-69.17,131.04327600283096
326.0,90.0,2.0,-17.28,80.6182281599174
326.0,90.0,2.32,-20.62,88.8856621499575
326.0,90.0,2.64,-22.49,165.05755088204342
326.0,90.0,2.96,-21.99,-119.19820398719492
326.0,90.0,3.28,-24.63,-56.6427913864322
326.0,90.0,3.6,-23.94,28.805464769332673
326.0,90.0,3.92,-23.81,122.42349458741346
326.0,90.0,4.24,-26.17,-160.2665977463453
326.0,90.0,4.56,-25.08,-71.13196481818393
326.0,90.0,4.88,-25.89,20.219086922607534
326.0,90.0,5.2,-27.03,100.74959894321006
326.0,90.0,5.52,-30.82,-157.26987233726783
326.0,90.0,5.84,-33.09,-60.06607575356586
326.0,90.0,6.16,-33.48,29.852806360985813
326.0,90.0,6.48,-37.35,136.8262016114599
326.0,90.0,6.8,-38.58,-117.42104538558425
326.0,90.0,7.12,-40.22,-31.529020514930128
326.0,90.0,7.44,-44.5,67.46237154876485
326.0,90.0,7.76,-44.12,159.97486560700165
326.0,90.0,8.08,-43.35,-99.76542720224533
326.0,90.0,8.4,-56.84,-50.66577809778072
326.0,90.0,8.72,-59.56,45.75456738740777
326.0,90.0,9.04,-64.18,12.6915198013224
326.0,90.0,9.36,-61.49,-37.80555196539695
326.0,90.0,9.68,-58.75,179.5626770280392
326.0,90.0,10.0,-63.38,-155.09566118759855
326.0,90.0,10.32,-57.82,5.285173810932951
326.0,90.0,10.64,-54.83,161.5615586744101
326.0,90.0,10.96,-54.38,-119.92585921109809
326.0,90.0,11.28,-51.32,-63.265747576278365
326.0,90.0,11.6,-51.51,34.09718715425968
326.0,90.0,11.92,-49.46,88.9841473559228
326.0,90.0,12.24,-51.78,175.44171950983053
326.0,90.0,12.56,-50.89,-117.28895761693518
326.0,90.0,12.88,-54.91,-59.2585439545632
326.0,90.0,13.2,-53.58,30.83132789985869
326.0,90.0,13.52,-53.82,86.69902073218272
326.0,90.0,13.84,-54.3,138.2089543565423
326.0,90.0,14.16,-53.69,-159.98078294611167
326.0,90.0,14.48,-58.13,102.63842889867823
326.0,90.0,14.8,-52.45,-8.881557448716359
326.0,90.0,15.12,-53.67,31.493625603463695
326.0,90.0,15.44,-54.47,71.27806384282128
326.0,90.0,15.76,-54.43,125.23839358753726
326.0,90.0,16.08,-57.43,148.29013700387318
326.0,90.0,16.4,-62.04,-153.18863302455406
326.0,90.0,16.72,-62.51,-111.4923289428426
326.0,90.0,17.04,-64.97,-57.54748962830939
326.0,90.0,17.36,-69.68,-19.409208981909035
326.0,90.0,17.68,-78.15,57.59824736730313
326.0,90.0,18.0,-71.14,97.55128983616302
327.0,90.0,2.0,-17.12,79.29696197332903
327.0,90.0,2.32,-20.41,88.46184349375842
327.0,90.0,2.64,-22.28,164.26652609679573
327.0,90.0,2.96,-21.93,-120.23948718917022
327.0,90.0,3.28,-24.34,-57.13231107155909
327.0,90.0,3.6,-23.43,27.83616500925014
327.0,90.0,3.92,-23.46,122.4630331942949
327.0,90.0,4.24,-25.77,-160.94370402360326
327.0,90.0,4.56,-24.66,-70.70925743126952
327.0,90.0,4.88,-25.36,18.586855453916776
327.0,90.0,5.2,-26.59,99.8195729939249
327.0,90.0,5.52,-30.42,-158.42033452515136
327.0,90.0,5.84,-32.36,-63.35991436434417
327.0,90.0,6.16,-32.62,27.92107453724845
327.0,90.0,6.48,-36.79,135.30925418510176
327.0,90.0,6.8,-37.42,-120.28044498490753
327.0,90.0,7.12,-39.23,-35.15587670298983
327.0,90.0,7.44,-43.13,57.15174074786322
327.0,90.0,7.76,-42.34,160.46105116299475
327.0,90.0,8.08,-42.35,-100.85140997033366
327.0,90.0,8.4,-52.01,-36.23474666711676
327.0,90.0,8.72,-61.01,79.74340240408449
327.0,90.0,9.04,-63.92,-109.4144685101729
327.0,90.0,9.36,-53.64,-52.91153136129526
327.0,90.0,9.68,-61.16,142.36248301194664
327.0,90.0,10.0,-58.78,163.84706896557185
327.0,90.0,10.32,-61.99,9.58828771291785
327.0,90.0,10.64,-57.5,155.45130854794846
327.0,90.0,10.96,-55.06,-115.49861796308083
327.0,90.0,11.28,-51.67,-67.38635358028986
327.0,90.0,11.6,-50.2,32.836626870097064
327.0,90.0,11.92,-48.9,83.37965076497008
327.0,90.0,12.24,-51.39,167.19818790524766
327.0,90.0,12.56,-50.87,-123.58414690676052
327.0,90.0,12.88,-55.14,-68.66148857537029
327.0,90.0,13.2,-52.51,22.099029440964227
327.0,90.0,13.52,-54.67,70.87518371588425
327.0,90.0,13.84,-54.15,134.37815541652645
327.0,90.0,14.16,-52.58,-171.1274580622913
327.0,90.0,14.48,-58.58,92.92175914954173
327.0,90.0,14.8,-53.17,-24.191556389128866
327.0,90.0,15.12,-53.7,27.89566572908596
327.0,90.0,15.44,-53.61,68.46308077467701
327.0,90.0,15.76,-54.89,113.14292580358133
327.0,90.0,16.08,-55.51,158.53318800000474
327.0,90.0,16.4,-59.43,-147.263780741165
327.0,90.0,16.72,-61.1,-130.19594350559876
327.0,90.0,17.04,-68.58,-78.66375767852706
327.0,90.0,17.36,-68.17,-19.06684309682325
327.0,90.0,17.68,-70.01,83.5290628593244
327.0,90.0,18.0,-78.94,136.67484632143498
328.0,90.0,2.0,-16.92,78.7605963390994
328.0,90.0,2.32,-20.2,88.36270280869185
328.0,90.0,2.64,-22.11,163.9310884662675
328.0,90.0,2.96,-21.78,-120.1484117733168
328.0,90.0,3.28,-24.11,-57.08422350358014
328.0,90.0,3.6,-22.97,26.43018149887987
328.0,90.0,3.92,-23.16,122.18173275841447
328.0,90.0,4.24,-25.46,-161.5109855165992
328.0,90.0,4.56,-24.2,-70.8625709248337
328.0,90.0,4.88,-24.86,16.382403051074043
328.0,90.0,5.2,-26.18,98.08590747954841
328.0,90.0,5.52,-29.98,-159.61423244299542
328.0,90.0,5.84,-31.74,-66.18226558160862
328.0,90.0,6.16,-31.87,25.49017862944513
328.0,90.0,6.48,-36.14,134.7814119019073
328.0,90.0,6.8,-36.53,-120.59609171631867
328.0,90.0,7.12,-38.32,-39.088433849387464
328.0,90.0,7.44,-41.34,55.53786632031539
328.0,90.0,7.76,-41.01,159.84794189604816
328.0,90.0,8.08,-41.76,-102.1832545570907
328.0,90.0,8.4,-50.11,-28.425720829714948
328.0,90.0,8.72,-55.18,100.30025168775737
328.0,90.0,9.04,-56.78,-130.8480358913756
328.0,90.0,9.36,-52.19,-65.45544264588497
328.0,90.0,9.68,-59.46,112.24652868503802
328.0,90.0,10.0,-59.72,143.9262015893089
328.0,90.0,10.32,-76.31,0.2448230736801898
328.0,90.0,10.64,-56.92,170.8945113766628
328.0,90.0,10.96,-54.94,-117.19425885191015
328.0,90.0,11.28,-51.88,-75.3410684545272
328.0,90.0,11.6,-49.63,28.196719678193002
328.0,90.0,11.92,-49.66,78.69188283202615
328.0,90.0,12.24,-51.71,168.2982154999211
328.0,90.0,12.56,-50.84,-130.68780395887873
328.0,90.0,12.88,-55.02,-69.83889769890101
328.0,90.0,13.2,-52.75,17.806287358984754
328.0,90.0,13.52,-55.09,63.745314584198255
328.0,90.0,13.84,-54.82,130.60743386922826
328.0,90.0,14.16,-54.24,-176.55471213245772
328.0,90.0,14.48,-59.63,87.18422835381011
328.0,90.0,14.8,-55.08,-21.973173291705923
328.0,90.0,15.12,-56.13,22.51705188258399
328.0,90.0,15.44,-54.13,61.80266788492138
328.0,90.0,15.76,-54.25,110.14549640616363
328.0,90.0,16.08,-54.93,145.73458560624883
328.0,90.0,16.4,-58.2,-170.66454542200586
328.0,90.0,16.72,-60.91,-134.47270252737374
328.0,90.0,17.04,-63.39,-103.30748609980873
328.0,90.0,17.36,-66.82,-47.28497076877034
328.0,90.0,17.68,-69.36,18.05290855860818
328.0,90.0,18.0,-73.03,101.18303383118078
329.0,90.0,2.0,-16.76,77.73541825881674
329.0,90.0,2.32,-19.99,88.33456680173292
329.0,90.0,2.64,-21.91,163.55201428730416
329.0,90.0,2.96,-21.5,-120.67031937352135
329.0,90.0,3.28,-23.91,-57.254329865476876
329.0,90.0,3.6,-22.5,24.81961123434967
329.0,90.0,3.92,-22.93,122.16751094548198
329.0,90.0,4.24,-25.07,-162.35897245111494
329.0,90.0,4.56,-23.67,-70.77966766025284
329.0,90.0,4.88,-24.4,14.784809159946375
329.0,90.0,5.2,-25.85,97.30846431695792
329.0,90.0,5.52,-29.52,-160.16445587741669
329.0,90.0,5.84,-31.1,-67.82922086857
329.0,90.0,6.16,-31.13,24.524546162552035
329.0,90.0,6.48,-35.48,133.20112029881548
329.0,90.0,6.8,-35.51,-124.0133854533319
329.0,90.0,7.12,-37.54,-41.60534537288713
329.0,90.0,7.44,-39.99,53.47820445199269
329.0,90.0,7.76,-39.88,157.77911111786514
329.0,90.0,8.08,-41.27,-106.33089186549942
329.0,90.0,8.4,-47.3,-26.593377435410176
329.0,90.0,8.72,-52.4,109.63869996093706
329.0,90.0,9.04,-53.66,-155.35438315864508
329.0,90.0,9.36,-50.08,-74.43201220048462
329.0,90.0,9.68,-60.91,72.58154515347478
329.0,90.0,10.0,-60.62,151.73588495263564
329.0,90.0,10.32,-78.34,-111.69423071849681
329.0,90.0,10.64,-59.28,160.31397107428438
329.0,90.0,10.96,-57.52,-122.07840198255734
329.0,90.0,11.28,-54.09,-82.6551972399623
329.0,90.0,11.6,-50.81,23.391699973128734
329.0,90.0,11.92,-51.87,79.49698972542498
329.0,90.0,12.24,-51.91,153.82846659018645
329.0,90.0,12.56,-50.81,-132.14734587094028
329.0,90.0,12.88,-54.97,-79.504705207159
329.0,90.0,13.2,-52.02,12.220098127391886
329.0,90.0,13.52,-55.04,49.498119088869544
329.0,90.0,13.84,-57.14,121.2005903081814
329.0,90.0,14.16,-57.17,175.28402376451544
329.0,90.0,14.48,-61.69,66.56892053340778
329.0,90.0,14.8,-58.62,-21.58150943641769
329.0,90.0,15.12,-56.6,7.407696300760917
329.0,90.0,15.44,-54.97,55.6412167057316
329.0,90.0,15.76,-54.52,101.38489369944568
329.0,90.0,16.08,-54.57,139.36018194155247
329.0,90.0,16.4,-56.83,174.61469889950502
329.0,90.0,16.72,-62.74,-153.28872228475143
329.0,90.0,17.04,-62.0,-87.13461219273131
329.0,90.0,17.36,-64.95,-59.85920087223681
329.0,90.0,17.68,-68.58,20.252344680554305
329.0,90.0,18.0,-70.78,-3.0831350609336
330.0,90.0,2.0,-16.61,76.61557395901538
330.0,90.0,2.32,-19.8,87.9741690464144
330.0,90.0,2.64,-21.72,163.16656874158573
330.0,90.0,2.96,-21.21,-120.37009062128273
330.0,90.0,3.28,-23.69,-57.788022208231226
330.0,90.0,3.6,-22.15,22.956523568250237
330.0,90.0,3.92,-22.66,121.90830944288685
330.0,90.0,4.24,-24.7,-163.0102529891843
330.0,90.0,4.56,-23.18,-71.53324783469768
330.0,90.0,4.88,-24.0,13.418027049849863
330.0,90.0,5.2,-25.55,95.74282120209332
330.0,90.0,5.52,-28.98,-161.45622937251898
330.0,90.0,5.84,-30.47,-68.52481363823364
330.0,90.0,6.16,-30.52,23.111657500437044
330.0,90.0,6.48,-34.67,132.07167864517464
330.0,90.0,6.8,-34.65,-125.97632557625028
330.0,90.0,7.12,-36.52,-43.293396800354834
330.0,90.0,7.44,-38.62,50.79843049730388
330.0,90.0,7.76,-38.89,154.46722454651092
330.0,90.0,8.08,-40.57,-110.88867685409795
330.0,90.0,8.4,-46.17,-30.400291332947674
330.0,90.0,8.72,-49.6,101.83946015391284
330.0,90.0,9.04,-51.32,-162.9021023533266
330.0,90.0,9.36,-49.03,-77.2933200669225
330.0,90.0,9.68,-59.9,50.62490035680961
330.0,90.0,10.0,-59.39,-178.97238718734022
330.0,90.0,10.32,-66.34,-154.12197915639032
330.0,90.0,10.64,-61.94,155.89976954065187
330.0,90.0,10.96,-64.31,-126.31539963377982
330.0,90.0,11.28,-55.53,-90.94330117268214
330.0,90.0,11.6,-52.08,8.067774604850598
330.0,90.0,11.92,-53.2,69.60714979340938
330.0,90.0,12.24,-52.31,148.08445803169457
330.0,90.0,12.56,-51.35,-138.89552364271717
330.0,90.0,12.88,-54.51,-86.33524754421758
330.0,90.0,13.2,-52.02,1.297196430594547
330.0,90.0,13.52,-56.86,57.81726753921797
330.0,90.0,13.84,-58.83,128.24408604894393
330.0,90.0,14.16,-57.93,173.480940612216
330.0,90.0,14.48,-62.36,62.1688299219147
330.0,90.0,14.8,-61.99,-43.734627717883114
330.0,90.0,15.12,-58.07,-9.633734865000916
330.0,90.0,15.44,-59.54,37.14319335675443
330.0,90.0,15.76,-57.69,82.27178888897562
330.0,90.0,16.08,-56.24,128.06596465363253
330.0,90.0,16.4,-58.39,158.80599201568248
330.0,90.0,16.72,-61.65,-152.9697399937463
330.0,90.0,17.04,-63.24,-117.06430555390314
330.0,90.0,17.36,-67.05,-71.64526672536581
330.0,90.0,17.68,-68.85,24.493070435177305
330.0,90.0,18.0,-69.33,51.90083115850075
331.0,90.0,2.0,-16.45,75.82535602699693
331.0,90.0,2.32,-19.63,88.10255341434578
331.0,90.0,2.64,-21.52,163.1029312174202
331.0,90.0,2.96,-20.88,-120.07271084986445
331.0,90.0,3.28,-23.47,-57.90303338156733
331.0,90.0,3.6,-21.81,21.366414380783187
331.0,90.0,3.92,-22.39,121.94302252892119
331.0,90.0,4.24,-24.33,-163.6073407242301
331.0,90.0,4.56,-22.71,-72.70205486146405
331.0,90.0,4.88,-23.65,12.412163326694449
331.0,90.0,5.2,-25.35,94.18948460401849
331.0,90.0,5.52,-28.33,-163.384314470456
331.0,90.0,5.84,-29.92,-69.49000478087565
331.0,90.0,6.16,-29.85,21.888668193377494
331.0,90.0,6.48,-33.83,130.2073885180524
331.0,90.0,6.8,-33.76,-129.4507579072295
331.0,90.0,7.12,-35.47,-44.855213823144595
331.0,90.0,7.44,-37.31,47.62468205112296
331.0,90.0,7.76,-37.97,151.2026497260726
331.0,90.0,8.08,-39.58,-113.85826580377427
331.0,90.0,8.4,-44.81,-30.529329879786044
331.0,90.0,8.72,-48.5,93.8734225874073
331.0,90.0,9.04,-50.69,-173.840864959795
331.0,90.0,9.36,-48.86,-79.90825943150179
331.0,90.0,9.68,-58.4,32.26917250279466
331.0,90.0,10.0,-56.5,-170.73901218297502
331.0,90.0,10.32,-62.28,-144.15387073889005
331.0,90.0,10.64,-68.0,177.0039419377527
331.0,90.0,10.96,-78.51,8.811192189351651
331.0,90.0,11.28,-59.2,-108.57170224734467
331.0,90.0,11.6,-53.67,5.050791594202115
331.0,90.0,11.92,-54.15,65.3966713717999
331.0,90.0,12.24,-52.41,136.62051326344292
331.0,90.0,12.56,-51.17,-143.0658112991809
331.0,90.0,12.88,-54.47,-92.07713424595718
331.0,90.0,13.2,-52.94,-1.0201081909601897
331.0,90.0,13.52,-57.23,38.983954832551404
331.0,90.0,13.84,-58.49,128.36655384176962
331.0,90.0,14.16,-57.99,170.33543329443566
331.0,90.0,14.48,-62.45,68.11077750095599
331.0,90.0,14.8,-67.09,-57.44107343238457
331.0,90.0,15.12,-65.2,-35.99276758272361
331.0,90.0,15.44,-63.58,17.026606171086282
331.0,90.0,15.76,-63.12,51.977497631684294
331.0,90.0,16.08,-58.37,106.7771733594704
331.0,90.0,16.4,-60.15,146.94433215668982
331.0,90.0,16.72,-64.4,-162.0221019075317
331.0,90.0,17.04,-64.09,-124.42801387861492
331.0,90.0,17.36,-67.74,-74.45365526422904
331.0,90.0,17.68,-72.82,-32.851349756068494
331.0,90.0,18.0,-67.33,63.298267408568314
332.0,90.0,2.0,-16.31,75.0839982240232
332.0,90.0,2.32,-19.42,88.0523220199766
332.0,90.0,2.64,-21.31,162.82459284492845
332.0,90.0,2.96,-20.52,-119.70889197912088
332.0,90.0,3.28,-23.26,-58.30474341006277
332.0,90.0,3.6,-21.49,19.510113885713633
332.0,90.0,3.92,-22.13,121.62292116692184
332.0,90.0,4.24,-23.97,-164.19751314458915
332.0,90.0,4.56,-22.33,-74.45081095442816
332.0,90.0,4.88,-23.32,11.484368321744586
332.0,90.0,5.2,-25.09,92.43306945009253
332.0,90.0,5.52,-27.64,-165.60358726049557
332.0,90.0,5.84,-29.26,-69.82654040720159
332.0,90.0,6.16,-29.14,20.946439987597174
332.0,90.0,6.48,-33.0,128.15701744998634
332.0,90.0,6.8,-32.94,-132.68578478702352
332.0,90.0,7.12,-34.54,-47.49017820303284
332.0,90.0,7.44,-36.39,44.32938548896779
332.0,90.0,7.76,-37.02,146.5212295433301
332.0,90.0,8.08,-38.75,-112.98809866796493
332.0,90.0,8.4,-43.44,-33.446480516639355
332.0,90.0,8.72,-47.58,80.07092553945517
332.0,90.0,9.04,-48.94,-176.83814050694212
332.0,90.0,9.36,-48.77,-81.83879287860479
332.0,90.0,9.68,-55.83,36.33310316833494
332.0,90.0,10.0,-53.26,176.4895679697692
332.0,90.0,10.32,-60.62,-148.62224080423485
332.0,90.0,10.64,-63.47,-88.02667031380892
332.0,90.0,10.96,-62.64,54.79711312446951
332.0,90.0,11.28,-59.72,-144.95192479020685
332.0,90.0,11.6,-54.89,-10.403839262400991
332.0,90.0,11.92,-54.99,51.17060356443592
332.0,90.0,12.24,-52.31,121.18869184875935
332.0,90.0,12.56,-50.83,-150.39310316114154
332.0,90.0,12.88,-54.14,-101.89916124690714
332.0,90.0,13.2,-53.32,-15.57932553125249
332.0,90.0,13.52,-57.63,40.61211792060505
332.0,90.0,13.84,-58.4,113.5257930452796
332.0,90.0,14.16,-56.33,177.33579248292742
332.0,90.0,14.48,-62.42,50.81738019664741
332.0,90.0,14.8,-69.38,-89.12866014765441
